"2023-12-07","AED","USD",0.272219953722608,"false"
"2023-12-08","AED","USD",0.272286663399227,"false"
"2023-12-09","AED","USD",0.272227364294659,"false"
"2023-12-10","AED","USD",0.272286663399227,"false"
"2023-12-11","AED","USD",0.272227364294659,"false"
"2023-12-12","AED","USD",0.272219953722608,"false"
"2023-12-13","AED","USD",0.272219953722608,"false"
"2023-12-14","AED","USD",0.272205133788823,"false"
"2023-12-15","AED","USD",0.272271836201263,"false"
"2023-12-16","AED","USD",0.272205133788823,"false"
"2023-12-17","AED","USD",0.272246633670375,"false"
"2023-12-18","AED","USD",0.272205133788823,"false"
"2023-12-19","AED","USD",0.272205133788823,"false"
"2023-12-20","AED","USD",0.272205133788823,"false"
"2023-12-21","AED","USD",0.272205133788823,"false"
"2023-12-22","AED","USD",0.272267388356757,"false"
"2023-12-24","AED","USD",0.272212543554007,"false"
"2023-12-25","AED","USD",0.272212543554007,"false"
"2023-12-26","AED","USD",0.272271836201263,"false"
"2023-12-27","AED","USD",0.272197724427024,"false"
"2023-12-28","AED","USD",0.272257010618023,"false"
"2023-12-29","AED","USD",0.272232551935165,"false"
"2023-12-31","AED","USD",0.272232551935165,"false"
"2024-01-01","AED","USD",0.272197724427024,"false"
"2024-01-02","AED","USD",0.272197724427024,"false"
"2024-01-03","AED","USD",0.272197724427024,"false"
"2024-01-04","AED","USD",0.272197724427024,"false"
"2024-01-05","AED","USD",0.272257010618023,"false"
"2024-01-07","AED","USD",0.272197724427024,"false"
"2024-01-08","AED","USD",0.272190315468576,"false"
"2024-01-09","AED","USD",0.272190315468576,"false"
"2024-01-10","AED","USD",0.272190315468576,"false"
"2024-01-11","AED","USD",0.272190315468576,"false"
"2024-01-12","AED","USD",0.272190315468576,"false"
"2024-01-14","AED","USD",0.272228105374055,"false"
"2024-01-15","AED","USD",0.272190315468576,"false"
"2024-01-16","AED","USD",0.272190315468576,"false"
"2024-01-17","AED","USD",0.272182906913446,"false"
"2024-01-18","AED","USD",0.272182906913446,"false"
"2024-01-19","AED","USD",0.272257010618023,"false"
"2024-01-21","AED","USD",0.272190315468576,"false"
"2024-01-22","AED","USD",0.272182906913446,"false"
"2024-01-23","AED","USD",0.272182906913446,"false"
"2024-01-24","AED","USD",0.272182906913446,"false"
"2024-01-25","AED","USD",0.272242186649243,"false"
"2024-01-26","AED","USD",0.272249598431842,"false"
"2024-01-28","AED","USD",0.272219953722608,"false"
"2024-01-29","AED","USD",0.272182906913446,"false"
"2024-01-30","AED","USD",0.272182906913446,"false"
"2024-01-31","AED","USD",0.272182906913446,"false"
"2024-02-01","AED","USD",0.272182906913446,"false"
"2024-02-02","AED","USD",0.272257010618023,"false"
"2024-02-04","AED","USD",0.272182906913446,"false"
"2024-02-05","AED","USD",0.272182906913446,"false"
"2024-02-06","AED","USD",0.272182906913446,"false"
"2024-02-07","AED","USD",0.272182906913446,"false"
"2024-02-08","AED","USD",0.272182906913446,"false"
"2024-02-09","AED","USD",0.272257010618023,"false"
"2024-02-11","AED","USD",0.272242186649243,"false"
"2024-02-12","AED","USD",0.272190315468576,"false"
"2024-02-13","AED","USD",0.272190315468576,"false"
"2024-02-14","AED","USD",0.272190315468576,"false"
"2024-02-15","AED","USD",0.272190315468576,"false"
"2024-02-16","AED","USD",0.272249598431842,"false"
"2024-02-18","AED","USD",0.272225141080679,"false"
"2024-02-19","AED","USD",0.272190315468576,"false"
"2024-02-20","AED","USD",0.272242186649243,"false"
"2024-02-21","AED","USD",0.272182906913446,"false"
"2024-02-22","AED","USD",0.272182906913446,"false"
"2024-02-23","AED","USD",0.272257010618023,"false"
"2024-02-25","AED","USD",0.272231069731989,"false"
"2024-02-26","AED","USD",0.272182906913446,"false"
"2024-02-27","AED","USD",0.272182906913446,"false"
"2024-02-28","AED","USD",0.272182906913446,"false"
"2024-02-29","AED","USD",0.272182906913446,"false"
"2024-03-01","AED","USD",0.272190315468576,"false"
"2024-03-03","AED","USD",0.272231069731989,"false"
"2024-03-04","AED","USD",0.272182906913446,"false"
"2024-03-05","AED","USD",0.272242186649243,"false"
"2024-03-06","AED","USD",0.272182906913446,"false"
"2024-03-07","AED","USD",0.272190315468576,"false"
"2024-03-08","AED","USD",0.272257010618023,"false"
"2024-03-11","AED","USD",0.272190315468576,"false"
"2024-03-12","AED","USD",0.272190315468576,"false"
"2024-03-13","AED","USD",0.272190315468576,"false"
"2024-03-14","AED","USD",0.272205133788823,"false"
"2024-03-15","AED","USD",0.272257010618023,"false"
"2024-03-18","AED","USD",0.272219953722608,"false"
"2024-03-19","AED","USD",0.272219953722608,"false"
"2024-03-20","AED","USD",0.272219953722608,"false"
"2024-03-21","AED","USD",0.272219953722608,"false"
"2024-03-22","AED","USD",0.272249598431842,"false"
"2024-03-24","AED","USD",0.272271836201263,"false"
"2024-03-25","AED","USD",0.272227364294659,"false"
"2024-03-26","AED","USD",0.272234775270193,"false"
"2024-03-27","AED","USD",0.272234775270193,"false"
"2024-03-28","AED","USD",0.272286663399227,"false"
"2024-03-29","AED","USD",0.272257010618023,"false"
"2024-04-01","AED","USD",0.272234775270193,"false"
"2024-04-02","AED","USD",0.272219953722608,"false"
"2024-04-03","AED","USD",0.272268129654083,"false"
"2024-04-04","AED","USD",0.272219953722608,"false"
"2024-04-05","AED","USD",0.272219953722608,"false"
"2024-04-08","AED","USD",0.272219953722608,"false"
"2024-04-09","AED","USD",0.272219953722608,"false"
"2024-04-10","AED","USD",0.272219953722608,"false"
"2024-04-11","AED","USD",0.272219953722608,"false"
"2024-04-12","AED","USD",0.272286663399227,"false"
"2024-04-15","AED","USD",0.272219953722608,"false"
"2024-04-16","AED","USD",0.272219953722608,"false"
"2024-04-17","AED","USD",0.272219953722608,"false"
"2024-04-18","AED","USD",0.272253304474483,"false"
"2024-04-19","AED","USD",0.272271836201263,"false"
"2024-04-22","AED","USD",0.272205133788823,"false"
"2024-04-23","AED","USD",0.272205133788823,"false"
"2024-04-24","AED","USD",0.272190315468576,"false"
"2024-04-25","AED","USD",0.272190315468576,"false"
"2024-04-26","AED","USD",0.272242186649243,"false"
"2024-04-28","AED","USD",0.272242186649243,"false"
"2024-04-29","AED","USD",0.272190315468576,"false"
"2024-04-30","AED","USD",0.272257010618023,"false"
"2024-05-01","AED","USD",0.272257010618023,"false"
"2024-05-02","AED","USD",0.272190315468576,"false"
"2024-05-03","AED","USD",0.272257010618023,"false"
"2024-05-05","AED","USD",0.272190315468576,"false"
"2024-05-06","AED","USD",0.272190315468576,"false"
"2024-05-07","AED","USD",0.272190315468576,"false"
"2024-05-08","AED","USD",0.272182906913446,"false"
"2024-05-09","AED","USD",0.272182906913446,"false"
"2024-05-10","AED","USD",0.27224070434115,"false"
"2024-05-12","AED","USD",0.272182906913446,"false"
"2024-05-13","AED","USD",0.272182906913446,"false"
"2024-05-14","AED","USD",0.272182906913446,"false"
"2024-05-15","AED","USD",0.272182906913446,"false"
"2024-05-16","AED","USD",0.272182906913446,"false"
"2024-05-17","AED","USD",0.272257010618023,"false"
"2024-05-19","AED","USD",0.272234775270193,"false"
"2024-05-20","AED","USD",0.272182906913446,"false"
"2024-05-21","AED","USD",0.272182906913446,"false"
"2024-05-22","AED","USD",0.272182906913446,"false"
"2024-05-23","AED","USD",0.272182906913446,"false"
"2024-05-24","AED","USD",0.272182906913446,"false"
"2024-05-26","AED","USD",0.272238480909277,"false"
"2024-05-27","AED","USD",0.272182906913446,"false"
"2024-05-28","AED","USD",0.272182906913446,"false"
"2024-05-29","AED","USD",0.272182906913446,"false"
"2024-05-30","AED","USD",0.272182906913446,"false"
"2024-05-31","AED","USD",0.272257010618023,"false"
"2024-06-02","AED","USD",0.272234775270193,"false"
"2024-06-03","AED","USD",0.272182906913446,"false"
"2024-06-04","AED","USD",0.272182906913446,"false"
"2024-06-05","AED","USD",0.272182906913446,"false"
"2024-06-06","AED","USD",0.272182906913446,"false"
"2024-06-07","AED","USD",0.272249598431842,"false"
"2024-06-09","AED","USD",0.272234775270193,"false"
"2024-06-10","AED","USD",0.272182906913446,"false"
"2024-06-11","AED","USD",0.272182906913446,"false"
"2024-06-12","AED","USD",0.272182906913446,"false"
"2024-06-13","AED","USD",0.272182906913446,"false"
"2024-06-14","AED","USD",0.272249598431842,"false"
"2024-06-16","AED","USD",0.272182906913446,"false"
"2024-06-17","AED","USD",0.272182906913446,"false"
"2024-06-18","AED","USD",0.272182906913446,"false"
"2024-06-19","AED","USD",0.272182906913446,"false"
"2024-06-20","AED","USD",0.272182906913446,"false"
"2024-06-21","AED","USD",0.272249598431842,"false"
"2024-06-23","AED","USD",0.272182906913446,"false"
"2024-06-24","AED","USD",0.272182906913446,"false"
"2024-06-25","AED","USD",0.272182906913446,"false"
"2024-06-26","AED","USD",0.272182906913446,"false"
"2024-06-27","AED","USD",0.272182906913446,"false"
"2024-06-28","AED","USD",0.272249598431842,"false"
"2024-06-30","AED","USD",0.272234775270193,"false"
"2024-07-01","AED","USD",0.272182906913446,"false"
"2024-07-02","AED","USD",0.272182906913446,"false"
"2024-07-03","AED","USD",0.272182906913446,"false"
"2024-07-04","AED","USD",0.272182906913446,"false"
"2024-07-05","AED","USD",0.272182906913446,"false"
"2024-07-07","AED","USD",0.272234775270193,"false"
"2024-07-08","AED","USD",0.272182906913446,"false"
"2024-07-09","AED","USD",0.272182906913446,"false"
"2024-07-10","AED","USD",0.272182906913446,"false"
"2024-07-11","AED","USD",0.272182906913446,"false"
"2024-07-12","AED","USD",0.272182906913446,"false"
"2024-07-14","AED","USD",0.272239222049199,"false"
"2024-07-15","AED","USD",0.272182906913446,"false"
"2024-07-16","AED","USD",0.272234775270193,"false"
"2024-07-17","AED","USD",0.272182906913446,"false"
"2024-07-18","AED","USD",0.272182906913446,"false"
"2024-07-19","AED","USD",0.272234775270193,"false"
"2024-07-21","AED","USD",0.272182906913446,"false"
"2024-07-22","AED","USD",0.272182906913446,"false"
"2024-07-23","AED","USD",0.272182906913446,"false"
"2024-07-24","AED","USD",0.272182906913446,"false"
"2024-07-25","AED","USD",0.272182906913446,"false"
"2024-07-26","AED","USD",0.272182906913446,"false"
"2024-07-28","AED","USD",0.272182906913446,"false"
"2024-07-29","AED","USD",0.272182906913446,"false"
"2024-07-30","AED","USD",0.272182906913446,"false"
"2024-07-31","AED","USD",0.272182906913446,"false"
"2024-08-01","AED","USD",0.272182906913446,"false"
"2024-08-02","AED","USD",0.272249598431842,"false"
"2024-08-04","AED","USD",0.272234775270193,"false"
"2024-08-05","AED","USD",0.272182906913446,"false"
"2024-08-06","AED","USD",0.272182906913446,"false"
"2024-08-07","AED","USD",0.272182906913446,"false"
"2024-08-08","AED","USD",0.272182906913446,"false"
"2024-08-09","AED","USD",0.272249598431842,"false"
"2024-08-11","AED","USD",0.272234775270193,"false"
"2024-08-12","AED","USD",0.272182906913446,"false"
"2024-08-13","AED","USD",0.272182906913446,"false"
"2024-08-14","AED","USD",0.272182906913446,"false"
"2024-08-15","AED","USD",0.272182906913446,"false"
"2024-08-16","AED","USD",0.272249598431842,"false"
"2024-08-18","AED","USD",0.272234775270193,"false"
"2024-08-19","AED","USD",0.272182906913446,"false"
"2024-08-20","AED","USD",0.272182906913446,"false"
"2024-08-21","AED","USD",0.272190315468576,"false"
"2024-08-22","AED","USD",0.272190315468576,"false"
"2024-08-23","AED","USD",0.272249598431842,"false"
"2024-08-25","AED","USD",0.272242186649243,"false"
"2024-08-26","AED","USD",0.272190315468576,"false"
"2024-08-27","AED","USD",0.272190315468576,"false"
"2024-08-28","AED","USD",0.272190315468576,"false"
"2024-08-29","AED","USD",0.272242186649243,"false"
"2024-08-30","AED","USD",0.272249598431842,"false"
"2024-09-01","AED","USD",0.272242186649243,"false"
"2024-09-02","AED","USD",0.272190315468576,"false"
"2024-09-03","AED","USD",0.272190315468576,"false"
"2024-09-04","AED","USD",0.272242186649243,"false"
"2024-09-05","AED","USD",0.272182906913446,"false"
"2024-09-06","AED","USD",0.272241445493179,"false"
"2024-09-08","AED","USD",0.272241445493179,"false"
"2024-09-09","AED","USD",0.272239222049199,"false"
"2024-09-10","AED","USD",0.272182906913446,"false"
"2024-09-11","AED","USD",0.272182906913446,"false"
"2024-09-12","AED","USD",0.272182906913446,"false"
"2024-09-13","AED","USD",0.272249598431842,"false"
